latitude,longitude,duration,restriction_code,category,marker_colour,restriction_summary,on_street,street_from,street_to,parking_zone
-37.813167352950984,144.9407054984012,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.813167352950984,144.9407054984012,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.813167352950984,144.9407054984012,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.813167352950984,144.9407054984012,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81311452447977,144.94067298901103,Special purpose,SP,Other,black,Mon-Fri 07:30:00-09:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81311452447977,144.94067298901103,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81311452447977,144.94067298901103,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81311452447977,144.94067298901103,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81311452447977,144.94067298901103,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.813062574527805,144.94064145202975,Special purpose,SP,Other,black,Mon-Fri 07:30:00-09:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.813062574527805,144.94064145202975,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.813062574527805,144.94064145202975,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.813062574527805,144.94064145202975,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.813062574527805,144.94064145202975,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81301135365827,144.9406106906834,Special purpose,SP,Other,black,Mon-Fri 07:30:00-09:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81301135365827,144.9406106906834,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81301135365827,144.9406106906834,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81301135365827,144.9406106906834,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81301135365827,144.9406106906834,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.8129609725423,144.94058022988747,Special purpose,SP,Other,black,Mon-Fri 07:30:00-09:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.8129609725423,144.94058022988747,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.8129609725423,144.94058022988747,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.8129609725423,144.94058022988747,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.8129609725423,144.94058022988747,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81291378884782,144.94055147494873,Special purpose,SP,Other,black,Mon-Fri 07:30:00-09:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81291378884782,144.94055147494873,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81291378884782,144.94055147494873,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81291378884782,144.94055147494873,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81291378884782,144.94055147494873,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81286579630847,144.94052225278367,Special purpose,SP,Other,black,Mon-Fri 07:30:00-09:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81286579630847,144.94052225278367,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81286579630847,144.94052225278367,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81286579630847,144.94052225278367,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81286579630847,144.94052225278367,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81281610038995,144.94049356578773,Special purpose,SP,Other,black,Mon-Fri 07:30:00-09:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81281610038995,144.94049356578773,2P,2P,Timed parking,green,Mon-Fri 09:30:00-15:00:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81281610038995,144.94049356578773,Special purpose,SP,Other,black,Mon-Fri 15:00:00-16:30:00 SP,Saint Mangos Lane North,Docklands Drive,,7226
-37.81281610038995,144.94049356578773,2P,2P,Timed parking,green,Mon-Fri 16:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.81281610038995,144.94049356578773,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Saint Mangos Lane North,Docklands Drive,,7226
-37.819089924762366,144.94931493639706,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7227
-37.81917050340564,144.94937846758012,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7227
-37.81921901366228,144.94941671368198,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7227
-37.819569347328084,144.94969301197855,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.819569347328084,144.94969301197855,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.819569347328084,144.94969301197855,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.819569347328084,144.94969301197855,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81961403359331,144.94972824250124,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81961403359331,144.94972824250124,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81961403359331,144.94972824250124,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81961403359331,144.94972824250124,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.819661393364115,144.94976558139547,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.819661393364115,144.94976558139547,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.819661393364115,144.94976558139547,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.819661393364115,144.94976558139547,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.819708753143885,144.94980291978067,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.819708753143885,144.94980291978067,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.819708753143885,144.94980291978067,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.819708753143885,144.94980291978067,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81975611201209,144.9498402587675,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81975611201209,144.9498402587675,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81975611201209,144.9498402587675,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81975611201209,144.9498402587675,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81981416590159,144.94988583366637,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81981416590159,144.94988583366637,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81981416590159,144.94988583366637,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81981416590159,144.94988583366637,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81987589225314,144.94993894228122,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81987589225314,144.94993894228122,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.81987589225314,144.94993894228122,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Bourke Street,Collins Street,7228
-37.81987589225314,144.94993894228122,2P,2P,Timed parking,green,Sat 07:30:00-18:30:00 2P,Village Street,Bourke Street,Collins Street,7228
-37.8212710393899,144.95103263283488,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.8212710393899,144.95103263283488,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Collins Street,McCrae Street,7229
-37.8212710393899,144.95103263283488,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.8213149139644,144.95106735784597,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.8213149139644,144.95106735784597,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Collins Street,McCrae Street,7229
-37.8213149139644,144.95106735784597,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.82136374841589,144.9511060088177,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.82136374841589,144.9511060088177,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Collins Street,McCrae Street,7229
-37.82136374841589,144.9511060088177,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.82141258331601,144.9511446603952,15 min,QP,Short stay,pink,Mon-Fri 07:30:00-09:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.82141258331601,144.9511446603952,2P,2P,Timed parking,green,Mon-Fri 09:30:00-16:00:00 2P,Village Street,Collins Street,McCrae Street,7229
-37.82141258331601,144.9511446603952,15 min,QP,Short stay,pink,Mon-Fri 16:00:00-18:30:00 QP,Village Street,Collins Street,McCrae Street,7229
-37.82091263023649,144.95075208554005,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Village Street,Collins Street,McCrae Street,7230
-37.820966865406504,144.9507948468937,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Village Street,Collins Street,McCrae Street,7230
-37.82088566451103,144.9441655050968,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Merchant Street,Bourke Street,Collins Street,7231
-37.821065145968376,144.9442510973915,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Merchant Street,Bourke Street,Collins Street,7231
-37.82082484993619,144.94413789756015,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Merchant Street,Bourke Street,Collins Street,7231
-37.82100532236697,144.94422256696572,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Merchant Street,Bourke Street,Collins Street,7231
-37.82094549194014,144.94419402741204,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Merchant Street,Bourke Street,Collins Street,7231
-37.81362622337333,144.93935141738922,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.81346065333692,144.93937027942778,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.813509381874255,144.93939985108887,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.81344584496112,144.9392419546055,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.81339711554628,144.9392125443744,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.813364550400415,144.93931135842863,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.81331527110336,144.93928156838024,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.81326599179952,144.9392517783583,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.813702305712596,144.93951655864066,2P,2P,Timed parking,green,Mon-Sat 07:30:00-18:30:00 2P,Waterfront Way,Footscray Road,Docklands Drive,7232
-37.81009964499837,144.98136116412144,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81009964499837,144.98136116412144,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81009964499837,144.98136116412144,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810092112473235,144.98129367561737,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810092112473235,144.98129367561737,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810092112473235,144.98129367561737,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81008445382205,144.9812250784119,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81008445382205,144.9812250784119,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81008445382205,144.9812250784119,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81014389651364,144.98175984472846,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81014389651364,144.98175984472846,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81014389651364,144.98175984472846,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81013649179808,144.98169292946955,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81013649179808,144.98169292946955,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81013649179808,144.98169292946955,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810129383036056,144.98162881810956,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810129383036056,144.98162881810956,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810129383036056,144.98162881810956,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810173917401556,144.9820303613145,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810173917401556,144.9820303613145,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810173917401556,144.9820303613145,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.8101663009281,144.98196172187554,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.8101663009281,144.98196172187554,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.8101663009281,144.98196172187554,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810158879231565,144.98189480838442,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810158879231565,144.98189480838442,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.810158879231565,144.98189480838442,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81015139240984,144.98182732778653,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-16:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81015139240984,144.98182732778653,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.81015139240984,144.98182732778653,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Clarendon Street,Eades Street,7234
-37.809720936561604,144.9766480671493,2P,MP2P,Metered parking,green,Mon-Fri 10:00:00-19:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.809720936561604,144.9766480671493,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.809720936561604,144.9766480671493,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.80979435741304,144.97732312169308,2P,MP2P,Metered parking,green,Mon-Fri 10:00:00-19:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.80979435741304,144.97732312169308,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.80979435741304,144.97732312169308,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.8098016990201,144.97739062791806,2P,MP2P,Metered parking,green,Mon-Fri 10:00:00-19:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.8098016990201,144.97739062791806,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.8098016990201,144.97739062791806,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
-37.809833249091454,144.97768072350834,2P,MP2P,Metered parking,green,Mon-Fri 10:00:00-19:00:00 MP2P,Albert Street,Morrison Place | Gisborne Street,Lansdowne Street | Morrison Place,7236
